census_block_group_id,"census_2020_block_group_id",census_tract_id,"county_id"
2208,"530530730013",703,"053"
2209,"530530730014",703,"053"
2210,"530530730015",703,"053"
2211,"530530730051",704,"053"
2212,"530530730052",704,"053"
2213,"530530730053",704,"053"
2214,"530530730054",704,"053"
2215,"530530730061",705,"053"
2216,"530530730062",705,"053"
2217,"530530730063",705,"053"
2218,"530530731101",706,"053"
2219,"530530731102",706,"053"
2220,"530530731103",706,"053"
2221,"530530731111",707,"053"
2222,"530530731112",707,"053"
2223,"530530731113",707,"053"
2224,"530530731141",708,"053"
2225,"530530731142",708,"053"
2226,"530530731143",708,"053"
2227,"530530731144",708,"053"
2228,"530530731151",709,"053"
2229,"530530731152",709,"053"
2230,"530530731153",709,"053"
2231,"530530731161",710,"053"
2232,"530530731162",710,"053"
2233,"530530731163",710,"053"
2234,"530530731171",711,"053"
2235,"530530731172",711,"053"
2236,"530530731173",711,"053"
2237,"530530731181",712,"053"
2238,"530530731182",712,"053"
2239,"530530731183",712,"053"
2240,"530530731184",712,"053"
2241,"530530731191",713,"053"
2242,"530530731192",713,"053"
2243,"530530731201",714,"053"
2244,"530530731202",714,"053"
2245,"530530731203",714,"053"
2246,"530530731211",715,"053"
2247,"530530731212",715,"053"
2248,"530530731213",715,"053"
2249,"530530731221",716,"053"
2250,"530530731222",716,"053"
2251,"530530731223",716,"053"
2252,"530530731231",717,"053"
2253,"530530731232",717,"053"
2254,"530530731233",717,"053"
2255,"530530731241",718,"053"
2256,"530530731242",718,"053"
2257,"530530731261",719,"053"
2258,"530530731262",719,"053"
2259,"530530731263",719,"053"
2260,"530530731271",720,"053"
2261,"530530731272",720,"053"
2262,"530530731281",721,"053"
2263,"530530731282",721,"053"
2264,"530530731283",721,"053"
2265,"530530731284",721,"053"
2266,"530530731291",722,"053"
2267,"530530731292",722,"053"
2268,"530530731293",722,"053"
2269,"530530731301",723,"053"
2270,"530530731302",723,"053"
2271,"530530731303",723,"053"
2272,"530530731311",724,"053"
2273,"530530731312",724,"053"
2274,"530530731321",725,"053"
2275,"530530731322",725,"053"
2276,"530530731323",725,"053"
2277,"530530731331",726,"053"
2278,"530530731332",726,"053"
2279,"530530731333",726,"053"
2280,"530530732001",727,"053"
2281,"530530732002",727,"053"
2282,"530530732003",727,"053"
2283,"530530732004",727,"053"
2284,"530530732005",727,"053"
2285,"530530733011",728,"053"
2286,"530530733012",728,"053"
2287,"530530733013",728,"053"
2288,"530530733014",728,"053"
2289,"530530733015",728,"053"
2290,"530530733021",729,"053"
2291,"530530733022",729,"053"
2292,"530530733023",729,"053"
2293,"530530734041",730,"053"
2294,"530530734042",730,"053"
2295,"530530734043",730,"053"
2296,"530530734044",730,"053"
2297,"530530734045",730,"053"
2298,"530530734051",731,"053"
2299,"530530734052",731,"053"
2300,"530530734053",731,"053"
2301,"530530734061",732,"053"
2302,"530530734062",732,"053"
2303,"530530734063",732,"053"
2304,"530530734064",732,"053"
2305,"530530734071",733,"053"
2306,"530530734072",733,"053"
2307,"530530734073",733,"053"
2308,"530530734081",734,"053"
2309,"530530734082",734,"053"
2310,"530530734083",734,"053"
2311,"530530735011",735,"053"
2312,"530530735012",735,"053"
2313,"530530735013",735,"053"
2314,"530530735021",736,"053"
2315,"530530735022",736,"053"
2316,"530530735023",736,"053"
2317,"530539400011",737,"053"
2318,"530539400012",737,"053"
2319,"530539400021",738,"053"
2320,"530539400022",738,"053"
2321,"530539400023",738,"053"
2322,"530539400024",738,"053"
2323,"530539400041",739,"053"
2324,"530539400042",739,"053"
2325,"530539400043",739,"053"
2326,"530539400044",739,"053"
2327,"530539400045",739,"053"
2328,"530539400051",740,"053"
2329,"530539400052",740,"053"
2330,"530539400053",740,"053"
2331,"530539400054",740,"053"
2332,"530539400061",741,"053"
2333,"530539400062",741,"053"
2334,"530539400071",742,"053"
2335,"530539400072",742,"053"
2336,"530539400081",743,"053"
2337,"530539400082",743,"053"
2338,"530539400083",743,"053"
2339,"530539400084",743,"053"
2340,"530539400091",744,"053"
2341,"530539400092",744,"053"
2342,"530539400101",745,"053"
2343,"530539400102",745,"053"
2344,"530539400103",745,"053"
2345,"530539400111",746,"053"
2346,"530539400112",746,"053"
2347,"530539400113",746,"053"
2348,"530539400121",747,"053"
2349,"530539400122",747,"053"
2350,"530539400123",747,"053"
2351,"530539400131",748,"053"
2352,"530539400132",748,"053"
2353,"530539400133",748,"053"
2354,"530610401001",749,"061"
2355,"530610401002",749,"061"
2356,"530610401003",749,"061"
2357,"530610401004",749,"061"
2358,"530610402001",750,"061"
2359,"530610402002",750,"061"
2360,"530610402003",750,"061"
2361,"530610402004",750,"061"
2362,"530610402005",750,"061"
2363,"530610403001",751,"061"
2364,"530610403002",751,"061"
2365,"530610404001",752,"061"
2366,"530610404002",752,"061"
2367,"530610404003",752,"061"
2368,"530610405001",753,"061"
2369,"530610405002",753,"061"
2370,"530610407001",754,"061"
2371,"530610407002",754,"061"
2372,"530610407003",754,"061"
2373,"530610407004",754,"061"
2374,"530610408001",755,"061"
2375,"530610408002",755,"061"
2376,"530610408003",755,"061"
2377,"530610409001",756,"061"
2378,"530610409002",756,"061"
2379,"530610410001",757,"061"
2380,"530610410002",757,"061"
2381,"530610410003",757,"061"
2382,"530610410004",757,"061"
2383,"530610411001",758,"061"
2384,"530610411002",758,"061"
2385,"530610411003",758,"061"
2386,"530610411004",758,"061"
2387,"530610412011",759,"061"
2388,"530610412012",759,"061"
2389,"530610412021",760,"061"
2390,"530610412022",760,"061"
2391,"530610412023",760,"061"
2392,"530610412024",760,"061"
2393,"530610413011",761,"061"
2394,"530610413012",761,"061"
2395,"530610413013",761,"061"
2396,"530610413014",761,"061"
2397,"530610413031",762,"061"
2398,"530610413032",762,"061"
2399,"530610413033",762,"061"
2400,"530610413034",762,"061"
2401,"530610413041",763,"061"
2402,"530610413042",763,"061"
2403,"530610414001",764,"061"
2404,"530610414002",764,"061"
2405,"530610414003",764,"061"
2406,"530610414004",764,"061"
2407,"530610415001",765,"061"
2408,"530610415002",765,"061"
2409,"530610416011",766,"061"
2410,"530610416012",766,"061"
2411,"530610416013",766,"061"
2412,"530610416014",766,"061"
2413,"530610416051",767,"061"
2414,"530610416052",767,"061"
2415,"530610416053",767,"061"
2416,"530610416054",767,"061"
2417,"530610416055",767,"061"
2418,"530610416061",768,"061"
2419,"530610416062",768,"061"
2420,"530610416063",768,"061"
2421,"530610416064",768,"061"
2422,"530610416071",769,"061"
2423,"530610416072",769,"061"
2424,"530610416073",769,"061"
2425,"530610416091",770,"061"
2426,"530610416092",770,"061"
2427,"530610416093",770,"061"
2428,"530610416101",771,"061"
2429,"530610416102",771,"061"
2430,"530610416103",771,"061"
2431,"530610417011",772,"061"
2432,"530610417012",772,"061"
2433,"530610417013",772,"061"
2434,"530610417014",772,"061"
2435,"530610417031",773,"061"
2436,"530610417032",773,"061"
2437,"530610417033",773,"061"
2438,"530610417034",773,"061"
2439,"530610417035",773,"061"
2440,"530610417041",774,"061"
2441,"530610417042",774,"061"
2442,"530610417043",774,"061"
2443,"530610417044",774,"061"
2444,"530610418051",775,"061"
2445,"530610418052",775,"061"
2446,"530610418053",775,"061"
2447,"530610418054",775,"061"
2448,"530610418081",776,"061"
2449,"530610418082",776,"061"
2450,"530610418083",776,"061"
2451,"530610418091",777,"061"
2452,"530610418092",777,"061"
2453,"530610418093",777,"061"
2454,"530610418101",778,"061"
2455,"530610418102",778,"061"
2456,"530610418103",778,"061"
2457,"530610418121",779,"061"
2458,"530610418122",779,"061"
2459,"530610418123",779,"061"
2460,"530610418124",779,"061"
2461,"530610418131",780,"061"
2462,"530610418132",780,"061"
2463,"530610418133",780,"061"
2464,"530610418141",781,"061"
2465,"530610418142",781,"061"
2466,"530610418143",781,"061"
2467,"530610418151",782,"061"
2468,"530610418152",782,"061"
2469,"530610418153",782,"061"
2470,"530610418161",783,"061"
2471,"530610418162",783,"061"
2472,"530610418163",783,"061"
2473,"530610419011",784,"061"
2474,"530610419012",784,"061"
2475,"530610419013",784,"061"
2476,"530610419014",784,"061"
2477,"530610419041",785,"061"
2478,"530610419042",785,"061"
2479,"530610419043",785,"061"
2480,"530610419044",785,"061"
2481,"530610419051",786,"061"
2482,"530610419052",786,"061"
2483,"530610419053",786,"061"
2484,"530610419054",786,"061"
2485,"530610419061",787,"061"
2486,"530610419062",787,"061"
2487,"530610419071",788,"061"
2488,"530610419072",788,"061"
2489,"530610419073",788,"061"
2490,"530610420011",789,"061"
2491,"530610420012",789,"061"
2492,"530610420013",789,"061"
2493,"530610420014",789,"061"
2494,"530610420031",790,"061"
2495,"530610420032",790,"061"
2496,"530610420041",791,"061"
2497,"530610420042",791,"061"
2498,"530610420043",791,"061"
2499,"530610420051",792,"061"
2500,"530610420052",792,"061"
2501,"530610420053",792,"061"
2502,"530610420054",792,"061"
2503,"530610420061",793,"061"
2504,"530610420062",793,"061"
2505,"530610420063",793,"061"
2506,"530610501011",794,"061"
2507,"530610501012",794,"061"
2508,"530610501021",795,"061"
2509,"530610501022",795,"061"
2510,"530610501023",795,"061"
2511,"530610501024",795,"061"
2512,"530610501025",795,"061"
2513,"530610502001",796,"061"
2514,"530610502002",796,"061"
2515,"530610502003",796,"061"
2516,"530610503001",797,"061"
2517,"530610503002",797,"061"
2518,"530610503003",797,"061"
2519,"530610503004",797,"061"
2520,"530610504021",798,"061"
2521,"530610504022",798,"061"
2522,"530610504023",798,"061"
2523,"530610504024",798,"061"
2524,"530610504031",799,"061"
2525,"530610504032",799,"061"
2526,"530610504033",799,"061"
2527,"530610504041",800,"061"
2528,"530610504042",800,"061"
2529,"530610504043",800,"061"
2530,"530610505011",801,"061"
2531,"530610505012",801,"061"
2532,"530610505013",801,"061"
2533,"530610505021",802,"061"
2534,"530610505022",802,"061"
2535,"530610505023",802,"061"
2536,"530610506001",803,"061"
2537,"530610507001",804,"061"
2538,"530610507002",804,"061"
2539,"530610507003",804,"061"
2540,"530610507004",804,"061"
2541,"530610507005",804,"061"
2542,"530610508001",805,"061"
2543,"530610508002",805,"061"
2544,"530610508003",805,"061"
2545,"530610508004",805,"061"
2546,"530610508005",805,"061"
2547,"530610509001",806,"061"
2548,"530610509002",806,"061"
2549,"530610510001",807,"061"
2550,"530610510002",807,"061"
2551,"530610510003",807,"061"
2552,"530610511001",808,"061"
2553,"530610511002",808,"061"
2554,"530610511003",808,"061"
2555,"530610512001",809,"061"
2556,"530610512002",809,"061"
2557,"530610512003",809,"061"
2558,"530610513011",810,"061"
2559,"530610513012",810,"061"
2560,"530610513013",810,"061"
2561,"530610513021",811,"061"
2562,"530610513022",811,"061"
2563,"530610513023",811,"061"
2564,"530610514011",812,"061"
2565,"530610514012",812,"061"
2566,"530610514013",812,"061"
2567,"530610514021",813,"061"
2568,"530610514022",813,"061"
2569,"530610514023",813,"061"
2570,"530610515001",814,"061"
2571,"530610515002",814,"061"
2572,"530610515003",814,"061"
2573,"530610515004",814,"061"
2574,"530610516011",815,"061"
2575,"530610516012",815,"061"
2576,"530610516013",815,"061"
2577,"530610516014",815,"061"
2578,"530610516021",816,"061"
2579,"530610516022",816,"061"
2580,"530610516023",816,"061"
2581,"530610517011",817,"061"
2582,"530610517012",817,"061"
2583,"530610517013",817,"061"
2584,"530610517014",817,"061"
2585,"530610517021",818,"061"
2586,"530610517022",818,"061"
2587,"530610517023",818,"061"
2588,"530610517024",818,"061"
2589,"530610518021",819,"061"
2590,"530610518022",819,"061"
2591,"530610518023",819,"061"
2592,"530610518024",819,"061"
2593,"530610518025",819,"061"
2594,"530610518031",820,"061"
2595,"530610518032",820,"061"
2596,"530610518033",820,"061"
2597,"530610518034",820,"061"
2598,"530610518041",821,"061"
2599,"530610518042",821,"061"
2600,"530610518043",821,"061"
2601,"530610518044",821,"061"
2602,"530610519121",822,"061"
2603,"530610519122",822,"061"
2604,"530610519131",823,"061"
2605,"530610519132",823,"061"
2606,"530610519133",823,"061"
2607,"530610519134",823,"061"
2608,"530610519141",824,"061"
2609,"530610519142",824,"061"
2610,"530610519143",824,"061"
2611,"530610519161",825,"061"
2612,"530610519162",825,"061"
2613,"530610519163",825,"061"
2614,"530610519171",826,"061"
2615,"530610519172",826,"061"
2616,"530610519173",826,"061"
2617,"530610519181",827,"061"
2618,"530610519182",827,"061"
2619,"530610519183",827,"061"
2620,"530610519184",827,"061"
2621,"530610519211",828,"061"
2622,"530610519212",828,"061"
2623,"530610519213",828,"061"
2624,"530610519221",829,"061"
2625,"530610519222",829,"061"
2626,"530610519223",829,"061"
2627,"530610519224",829,"061"
2628,"530610519261",830,"061"
2629,"530610519262",830,"061"
2630,"530610519263",830,"061"
2631,"530610519264",830,"061"
2632,"530610519271",831,"061"
2633,"530610519272",831,"061"
2634,"530610519273",831,"061"
2635,"530610519274",831,"061"
2636,"530610519281",832,"061"
2637,"530610519282",832,"061"
2638,"530610519283",832,"061"
2639,"530610519284",832,"061"
2640,"530610519291",833,"061"
2641,"530610519292",833,"061"
2642,"530610519293",833,"061"
2643,"530610519301",834,"061"
2644,"530610519302",834,"061"
2645,"530610519303",834,"061"
2646,"530610519311",835,"061"
2647,"530610519312",835,"061"
2648,"530610519313",835,"061"
2649,"530610519321",836,"061"
2650,"530610519322",836,"061"
2651,"530610519323",836,"061"
2652,"530610519331",837,"061"
2653,"530610519332",837,"061"
2654,"530610519341",838,"061"
2655,"530610519342",838,"061"
2656,"530610519343",838,"061"
2657,"530610519351",839,"061"
2658,"530610519352",839,"061"
2659,"530610519353",839,"061"
2660,"530610519361",840,"061"
2661,"530610519362",840,"061"
2662,"530610519363",840,"061"
2663,"530610519371",841,"061"
2664,"530610519372",841,"061"
2665,"530610519373",841,"061"
2666,"530610519381",842,"061"
2667,"530610519382",842,"061"
2668,"530610519383",842,"061"
2669,"530610520041",843,"061"
2670,"530610520042",843,"061"
2671,"530610520043",843,"061"
2672,"530610520044",843,"061"
2673,"530610520045",843,"061"
2674,"530610520051",844,"061"
2675,"530610520052",844,"061"
2676,"530610520053",844,"061"
2677,"530610520054",844,"061"
2678,"530610520061",845,"061"
2679,"530610520062",845,"061"
2680,"530610520063",845,"061"
2681,"530610520071",846,"061"
2682,"530610520072",846,"061"
2683,"530610520073",846,"061"
2684,"530610520074",846,"061"
2685,"530610520081",847,"061"
2686,"530610520082",847,"061"
2687,"530610520083",847,"061"
2688,"530610520091",848,"061"
2689,"530610520092",848,"061"
2690,"530610520093",848,"061"
2691,"530610520101",849,"061"
2692,"530610520102",849,"061"
2693,"530610520103",849,"061"
2694,"530610521041",850,"061"
2695,"530610521042",850,"061"
2696,"530610521043",850,"061"
2697,"530610521051",851,"061"
2698,"530610521052",851,"061"
2699,"530610521071",852,"061"
2700,"530610521072",852,"061"
2701,"530610521073",852,"061"
2702,"530610521074",852,"061"
2703,"530610521075",852,"061"
2704,"530610521081",853,"061"
2705,"530610521082",853,"061"
2706,"530610521083",853,"061"
2707,"530610521084",853,"061"
2708,"530610521085",853,"061"
2709,"530610521121",854,"061"
2710,"530610521122",854,"061"
2711,"530610521131",855,"061"
2712,"530610521132",855,"061"
2713,"530610521141",856,"061"
2714,"530610521142",856,"061"
2715,"530610521143",856,"061"
2716,"530610521144",856,"061"
2717,"530610521191",857,"061"
2718,"530610521192",857,"061"
2719,"530610521201",858,"061"
2720,"530610521202",858,"061"
2721,"530610521203",858,"061"
2722,"530610521211",859,"061"
2723,"530610521212",859,"061"
2724,"530610521213",859,"061"
2725,"530610521221",860,"061"
2726,"530610521222",860,"061"
2727,"530610521223",860,"061"
2728,"530610522031",861,"061"
2729,"530610522032",861,"061"
2730,"530610522033",861,"061"
2731,"530610522034",861,"061"
2732,"530610522041",862,"061"
2733,"530610522042",862,"061"
2734,"530610522043",862,"061"
2735,"530610522044",862,"061"
2736,"530610522061",863,"061"
2737,"530610522062",863,"061"
2738,"530610522063",863,"061"
2739,"530610522064",863,"061"
2740,"530610522071",864,"061"
2741,"530610522072",864,"061"
2742,"530610522073",864,"061"
2743,"530610522074",864,"061"
2744,"530610522081",865,"061"
2745,"530610522082",865,"061"
2746,"530610522083",865,"061"
2747,"530610522101",866,"061"
2748,"530610522102",866,"061"
2749,"530610522111",867,"061"
2750,"530610523011",868,"061"
2751,"530610523012",868,"061"
2752,"530610523013",868,"061"
2753,"530610523014",868,"061"
2754,"530610523021",869,"061"
2755,"530610523022",869,"061"
2756,"530610523023",869,"061"
2757,"530610524011",870,"061"
2758,"530610524012",870,"061"
2759,"530610524013",870,"061"
2760,"530610524021",871,"061"
2761,"530610524022",871,"061"
2762,"530610524023",871,"061"
2763,"530610525021",872,"061"
2764,"530610525022",872,"061"
2765,"530610525023",872,"061"
2766,"530610525024",872,"061"
2767,"530610525041",873,"061"
2768,"530610525042",873,"061"
2769,"530610525051",874,"061"
2770,"530610525052",874,"061"
2771,"530610525053",874,"061"
2772,"530610525054",874,"061"
2773,"530610525061",875,"061"
2774,"530610525062",875,"061"
2775,"530610525063",875,"061"
2776,"530610526031",876,"061"
2777,"530610526032",876,"061"
2778,"530610526041",877,"061"
2779,"530610526042",877,"061"
2780,"530610526043",877,"061"
2781,"530610526051",878,"061"
2782,"530610526052",878,"061"
2783,"530610526053",878,"061"
2784,"530610526054",878,"061"
2785,"530610526061",879,"061"
2786,"530610526062",879,"061"
2787,"530610526063",879,"061"
2788,"530610526071",880,"061"
2789,"530610526072",880,"061"
2790,"530610526073",880,"061"
2791,"530610526074",880,"061"
2792,"530610527011",881,"061"
2793,"530610527061",882,"061"
2794,"530610527062",882,"061"
2795,"530610527063",882,"061"
2796,"530610527064",882,"061"
2797,"530610527071",883,"061"
2798,"530610527072",883,"061"
2799,"530610527073",883,"061"
2800,"530610527081",884,"061"
2801,"530610527082",884,"061"
2802,"530610527083",884,"061"
2803,"530610527084",884,"061"
2804,"530610527091",885,"061"
2805,"530610527092",885,"061"
2806,"530610527101",886,"061"
2807,"530610527102",886,"061"
2808,"530610527103",886,"061"
2809,"530610527111",887,"061"
2810,"530610527112",887,"061"
2811,"530610527113",887,"061"
2812,"530610528031",888,"061"
2813,"530610528032",888,"061"
2814,"530610528033",888,"061"
2815,"530610528034",888,"061"
2816,"530610528035",888,"061"
2817,"530610528051",889,"061"
2818,"530610528052",889,"061"
2819,"530610528053",889,"061"
2820,"530610528071",890,"061"
2821,"530610528072",890,"061"
2822,"530610528073",890,"061"
2823,"530610528081",891,"061"
2824,"530610528082",891,"061"
2825,"530610528083",891,"061"
2826,"530610528091",892,"061"
2827,"530610528092",892,"061"
2828,"530610528093",892,"061"
2829,"530610528101",893,"061"
2830,"530610528102",893,"061"
2831,"530610528103",893,"061"
2832,"530610529031",894,"061"
2833,"530610529032",894,"061"
2834,"530610529033",894,"061"
2835,"530610529041",895,"061"
2836,"530610529042",895,"061"
2837,"530610529043",895,"061"
2838,"530610529044",895,"061"
2839,"530610529051",896,"061"
2840,"530610529052",896,"061"
2841,"530610529053",896,"061"
2842,"530610529061",897,"061"
2843,"530610529062",897,"061"
2844,"530610529063",897,"061"
2845,"530610531011",898,"061"
2846,"530610531012",898,"061"
2847,"530610531013",898,"061"
2848,"530610531021",899,"061"
2849,"530610531022",899,"061"
2850,"530610531023",899,"061"
2851,"530610531024",899,"061"
2852,"530610532011",900,"061"
2853,"530610532012",900,"061"
2854,"530610532013",900,"061"
2855,"530610532021",901,"061"
2856,"530610532022",901,"061"
2857,"530610532023",901,"061"
2858,"530610533011",902,"061"
2859,"530610533012",902,"061"
2860,"530610533013",902,"061"
2861,"530610533014",902,"061"
2862,"530610533015",902,"061"
2863,"530610533021",903,"061"
2864,"530610533022",903,"061"
2865,"530610533023",903,"061"
2866,"530610533024",903,"061"
2867,"530610533025",903,"061"
2868,"530610534001",904,"061"
2869,"530610534002",904,"061"
2870,"530610534003",904,"061"
2871,"530610534004",904,"061"
2872,"530610535051",905,"061"
2873,"530610535052",905,"061"
2874,"530610535053",905,"061"
2875,"530610535054",905,"061"
2876,"530610535061",906,"061"
2877,"530610535062",906,"061"
2878,"530610535063",906,"061"
2879,"530610535064",906,"061"
2880,"530610535071",907,"061"
2881,"530610535072",907,"061"
2882,"530610535073",907,"061"
2883,"530610535074",907,"061"
2884,"530610535081",908,"061"
2885,"530610535082",908,"061"
2886,"530610535091",909,"061"
2887,"530610535092",909,"061"
2888,"530610535093",909,"061"
2889,"530610535101",910,"061"
2890,"530610535102",910,"061"
2891,"530610535103",910,"061"
2892,"530610535111",911,"061"
2893,"530610535112",911,"061"
2894,"530610535113",911,"061"
2895,"530610536031",912,"061"
2896,"530610536032",912,"061"
2897,"530610536033",912,"061"
2898,"530610536041",913,"061"
2899,"530610536042",913,"061"
2900,"530610536043",913,"061"
2901,"530610536051",914,"061"
2902,"530610536052",914,"061"
2903,"530610536061",915,"061"
2904,"530610536062",915,"061"
2905,"530610536063",915,"061"
2906,"530610537001",916,"061"
2907,"530610537002",916,"061"
2908,"530610538011",917,"061"
2909,"530610538012",917,"061"
2910,"530610538013",917,"061"
2911,"530610538021",918,"061"
2912,"530610538022",918,"061"
2913,"530610538023",918,"061"
2914,"530610538024",918,"061"
2915,"530610538031",919,"061"
2916,"530610538032",919,"061"
2917,"530610538033",919,"061"
2918,"530610538034",919,"061"
2919,"530619400011",920,"061"
2920,"530619400012",920,"061"
2921,"530619400013",920,"061"
2922,"530619400014",920,"061"
2923,"530619400015",920,"061"
2924,"530619400021",921,"061"
2925,"530619400022",921,"061"
2926,"530619400023",921,"061"
2927,"530619900020",922,"061"
2928,"530619901000",923,"061"
